symbol,date,open,high,low,close,volume,adjusted
PANW,24-09-2019,70.41666412,70.92666626,68.53333282,69.15666962,2733000.00,69.15666962
PANW,25-09-2019,68.80332947,70.81999969,68.20999908,70.45333099,4828200.00,70.45333099
PANW,26-09-2019,70.58666992,70.69999695,69.05000305,69.59666443,2232000.00,69.59666443
PANW,27-09-2019,69.73999786,69.93333435,67.3666687,67.46666718,4813800.00,67.46666718
PANW,30-09-2019,67.3666687,68.30000305,67.17333221,67.94333649,3499200.00,67.94333649
PANW,01-10-2019,68.65000153,69.65666962,68.19667053,68.33333588,3357300.00,68.33333588
PANW,02-10-2019,67.80332947,68.75,67.50333405,68.47000122,3103200.00,68.47000122
PANW,03-10-2019,68.47333527,69.86000061,68.20333099,69.48666382,3720600.00,69.48666382
PANW,04-10-2019,69.70999908,70.33333588,69.26667023,70.19000244,2382600.00,70.19000244
PANW,07-10-2019,70.09666443,71.50666809,69.70999908,70.9366684,4169700.00,70.9366684
PANW,08-10-2019,70.47000122,70.79333496,68.87000275,68.98000336,2843700.00,68.98000336
PANW,09-10-2019,69.66999817,69.97000122,69.17666626,69.80332947,2214300.00,69.80332947
PANW,10-10-2019,69.5,70.38999939,68.74666595,69.76667023,3077700.00,69.76667023
PANW,11-10-2019,70.03333282,71.54000092,70,70.13999939,3345300.00,70.13999939
PANW,14-10-2019,70,71.26000214,70,71.18333435,2850300.00,71.18333435
PANW,15-10-2019,71.30000305,71.88666534,70.3833313,70.86000061,2739000.00,70.86000061
PANW,16-10-2019,70.66666412,71.66666412,69.57333374,70.98000336,3464700.00,70.98000336
PANW,17-10-2019,71.29333496,71.79000092,70.70333099,71.42333221,1847100.00,71.42333221
PANW,18-10-2019,71.31666565,71.54333496,69.82333374,70.87000275,2358000.00,70.87000275
PANW,21-10-2019,70.66666412,71.16666412,69.89333344,70.75666809,4204200.00,70.75666809
PANW,22-10-2019,70.97666931,72.09999847,70.79333496,71.13666534,3152400.00,71.13666534
PANW,23-10-2019,71.3666687,72.89666748,71.1333313,72.40000153,2853000.00,72.40000153
PANW,24-10-2019,72.69999695,73.95666504,72.62999725,73.85666656,2758500.00,73.85666656
PANW,25-10-2019,73.66666412,75.02333069,73.01000214,74.8833313,2904600.00,74.8833313
PANW,28-10-2019,74.8833313,76.29666901,74.8833313,75.98332977,3139800.00,75.98332977
PANW,29-10-2019,75.95666504,75.95666504,74.61333466,74.86333466,2633700.00,74.86333466
PANW,30-10-2019,74.8133316,75.94000244,74.40333557,75.66000366,1897500.00,75.66000366
PANW,31-10-2019,75.74333191,75.91333008,74.85666656,75.79666901,1831800.00,75.79666901
PANW,01-11-2019,76,77.94000244,75.73999786,77.85666656,4003800.00,77.85666656
PANW,04-11-2019,78.33333588,78.98666382,77.96666718,78.00666809,2319300.00,78.00666809
PANW,05-11-2019,77.92666626,78.11333466,77.19999695,77.83999634,2544900.00,77.83999634
PANW,06-11-2019,78.02666473,78.65000153,77.35333252,77.5633316,3440700.00,77.5633316
PANW,07-11-2019,77.66666412,78.69000244,77.60666656,77.95333099,2694900.00,77.95333099
PANW,08-11-2019,77.95333099,79.33333588,77.48000336,78.97666931,2205300.00,78.97666931
PANW,11-11-2019,78.91666412,78.97666931,78.00666809,78.66999817,2922600.00,78.66999817
PANW,12-11-2019,79,80.74666595,78.67333221,80.3833313,3454200.00,80.3833313
PANW,13-11-2019,80.22000122,82.14666748,79.72333527,81.07666779,3980400.00,81.07666779
PANW,14-11-2019,80.21333313,81.97000122,79.84333038,81.83666992,2809200.00,81.83666992
PANW,15-11-2019,81.66666412,82.49333191,81.33333588,82.33333588,2982000.00,82.33333588
PANW,18-11-2019,82.33333588,83.05000305,81.83666992,82.86333466,4479000.00,82.86333466
PANW,19-11-2019,82.66666412,83.16666412,81.99666595,82.72666931,3247500.00,82.72666931
PANW,20-11-2019,82.51667023,83.35666656,82.02666473,82.62333679,3613200.00,82.62333679
PANW,21-11-2019,82.33333588,82.89666748,81.89666748,82.24666595,3331800.00,82.24666595
PANW,22-11-2019,82.66333008,82.8833313,81.59333038,82.29000092,3387900.00,82.29000092
PANW,25-11-2019,82.6166687,83.65000153,82.48332977,83.42666626,8545800.00,83.42666626
PANW,26-11-2019,76,76.13666534,73.06666565,73.45666504,23264100.00,73.45666504
PANW,27-11-2019,73.86000061,74.47666931,71.6333313,74.08999634,10988100.00,74.08999634
PANW,29-11-2019,74.5,75.82666779,74.36000061,75.73999786,5301900.00,75.73999786
PANW,02-12-2019,75.95999908,75.95999908,73.67333221,74.90333557,5007600.00,74.90333557
PANW,03-12-2019,74.44333649,76.12000275,74.20666504,75.66999817,4433400.00,75.66999817
PANW,04-12-2019,75.68000031,76.51999664,75.16666412,75.20666504,3620700.00,75.20666504
PANW,05-12-2019,75.68333435,76.87333679,75.65000153,76.29000092,3157500.00,76.29000092
PANW,06-12-2019,76.33333588,76.80999756,75.46333313,75.46333313,2782200.00,75.46333313
PANW,09-12-2019,75.34666443,75.82666779,74.69333649,75.28666687,2613000.00,75.28666687
PANW,10-12-2019,75.5,76.03333282,74.80999756,75.09666443,1915200.00,75.09666443
PANW,11-12-2019,74.93000031,75.96666718,74.86000061,75.65666962,2591700.00,75.65666962
PANW,12-12-2019,75.89333344,76.41333008,75.08333588,75.62999725,2999700.00,75.62999725
PANW,13-12-2019,75.51999664,76.19667053,75.16999817,75.66333008,2521200.00,75.66333008
PANW,16-12-2019,75.5,76.67333221,75.33666992,76.5633316,3701100.00,76.5633316
PANW,17-12-2019,76.83333588,76.89333344,75.88666534,76.88999939,2540100.00,76.88999939
PANW,18-12-2019,77,77.1333313,76.14666748,76.47333527,3429900.00,76.47333527
PANW,19-12-2019,76.5,76.72000122,75.90666962,76.3666687,2736900.00,76.3666687
PANW,20-12-2019,76.62333679,77.12000275,76.25,76.66999817,2874300.00,76.66999817
PANW,23-12-2019,76.6866684,77.33999634,76.50666809,77.11000061,2100000.00,77.11000061
PANW,24-12-2019,77,77.37666321,76.88999939,77.26333618,1616400.00,77.26333618
PANW,26-12-2019,77.37666321,78.39333344,77.26999664,77.84666443,2160300.00,77.84666443
PANW,27-12-2019,78.27666473,78.33000183,77.41666412,77.75666809,1528500.00,77.75666809
PANW,30-12-2019,77.52999878,77.62999725,76.42666626,77.14333344,1817700.00,77.14333344
PANW,31-12-2019,77.04666901,77.44333649,76.73000336,77.08333588,1460700.00,77.08333588
PANW,02-01-2020,77.74666595,78.64666748,77.65000153,78.47000122,2835900.00,78.47000122
PANW,03-01-2020,77.64666748,78.99666595,77.64666748,78.94333649,2229600.00,78.94333649
PANW,06-01-2020,78.78333282,80.18000031,78.56999969,80.08666992,3342600.00,80.08666992
PANW,07-01-2020,80.08666992,80.83333588,79.77666473,80.54666901,3384900.00,80.54666901
PANW,08-01-2020,79.33333588,79.91999817,78.92666626,79.52333069,3157200.00,79.52333069
PANW,09-01-2020,79.72666931,80.31666565,79.29333496,80.02333069,2253600.00,80.02333069
PANW,10-01-2020,80.09999847,80.87333679,79.09333038,79.29000092,2631600.00,79.29000092
PANW,13-01-2020,79.6166687,80.56999969,79.6166687,80.30666351,2734800.00,80.30666351
PANW,14-01-2020,80.27333069,80.83333588,79.62666321,80,2875200.00,80
PANW,15-01-2020,80.19000244,81.41999817,80.13666534,80.23332977,1918500.00,80.23332977
PANW,16-01-2020,80.54666901,81.20666504,80.27333069,81.08666992,3066900.00,81.08666992
PANW,17-01-2020,81.14333344,81.46333313,80.25,80.69000244,3081000.00,80.69000244
PANW,21-01-2020,80.51999664,81.26667023,80.0633316,81.07666779,3423300.00,81.07666779
PANW,22-01-2020,81.62666321,81.82666779,81.02333069,81.24333191,2130300.00,81.24333191
PANW,23-01-2020,80.96666718,81.65000153,80.73666382,81.6333313,1831800.00,81.6333313
PANW,24-01-2020,81.66666412,82.57666779,80.73666382,80.96666718,3017700.00,80.96666718
PANW,27-01-2020,79.3833313,79.55000305,78.54333496,79.28333282,2356200.00,79.28333282
PANW,28-01-2020,79.58999634,80.55666351,78.97000122,79.70666504,1812000.00,79.70666504
PANW,29-01-2020,80.07333374,80.59999847,79.17333221,79.18333435,1755000.00,79.18333435
PANW,30-01-2020,78.76000214,79.56999969,78.58999634,79.33333588,2312100.00,79.33333588
PANW,31-01-2020,79.34333038,79.51667023,78.03666687,78.26000214,2167800.00,78.26000214
PANW,03-02-2020,78.28666687,78.78333282,77.87999725,78.65666962,3006600.00,78.65666962
PANW,04-02-2020,78.91666412,80.27999878,78.37000275,80.0633316,2114700.00,80.0633316
PANW,05-02-2020,80.83666992,80.96666718,79.49333191,80.55332947,2152500.00,80.55332947
PANW,06-02-2020,80.85666656,82.10666656,80.52666473,82.02333069,2546400.00,82.02333069
PANW,07-02-2020,82,82.29000092,81.32666779,81.94000244,1979400.00,81.94000244
PANW,10-02-2020,81.79000092,82.83000183,81.25666809,82.50666809,1717800.00,82.50666809
PANW,11-02-2020,83,83.31666565,82.09999847,82.27666473,1686000.00,82.27666473
PANW,12-02-2020,82.46333313,82.46333313,80.09999847,81.57333374,3633000.00,81.57333374
PANW,13-02-2020,81.40000153,82.19000244,81.07333374,81.87000275,2604900.00,81.87000275
PANW,14-02-2020,82.33333588,82.99333191,81.79000092,82.41666412,1894500.00,82.41666412
PANW,18-02-2020,82.51667023,83.33999634,82.14666748,83.07333374,2892600.00,83.07333374
PANW,19-02-2020,83.07333374,83.70333099,82.4366684,82.90333557,2122800.00,82.90333557
PANW,20-02-2020,82.60333252,83.23666382,81.41999817,83.04666901,3210300.00,83.04666901
PANW,21-02-2020,82.8133316,82.8133316,80.13666534,81,4509300.00,81
PANW,24-02-2020,78.94333649,79.3133316,77.09333038,79.11000061,8817000.00,79.11000061
PANW,25-02-2020,67.33333588,67.96666718,64.05999756,65.65333557,29859300.00,65.65333557
PANW,26-02-2020,65.69333649,66.43333435,62.50666809,63.19333267,9845400.00,63.19333267
PANW,27-02-2020,61.5,65.16333008,60.87333298,62.52000046,10243200.00,62.52000046
PANW,28-02-2020,60.58666611,63.78333282,60.35333252,61.54000092,10753200.00,61.54000092
PANW,02-03-2020,61.63666534,63.16333389,59.70333481,63.09666824,6479400.00,63.09666824
PANW,03-03-2020,63.1166687,63.72000122,59.79333115,60.68000031,5596500.00,60.68000031
PANW,04-03-2020,61.98666763,62.15333176,61.01666641,61.96333313,4044000.00,61.96333313
PANW,05-03-2020,60.66999817,61.8666687,59.74000168,60.34999847,4328100.00,60.34999847
PANW,06-03-2020,58.95999908,59.72999954,57.63666534,58.72333145,5789700.00,58.72333145
PANW,09-03-2020,54.88666534,56.6333313,51.25999832,52.92666626,10027500.00,52.92666626
PANW,10-03-2020,54.80333328,56.02999878,53.10666656,55.82333374,6274200.00,55.82333374
PANW,11-03-2020,54.69333267,55.22333145,51.75999832,52.50999832,5962200.00,52.50999832
PANW,12-03-2020,48.68333435,49.77999878,46.66999817,46.84999847,9004500.00,46.84999847
PANW,13-03-2020,49.08666611,50.53666687,46.18333435,50.5233345,5991900.00,50.5233345
PANW,16-03-2020,45.03333282,47.15999985,44.61333466,45.72333145,6633300.00,45.72333145
PANW,17-03-2020,46.13666534,48.23333359,44.88666534,47.1866684,6614700.00,47.1866684
PANW,18-03-2020,44.51333237,46.98333359,41.82333374,44.19333267,7751100.00,44.19333267
PANW,19-03-2020,43.87666702,48.06999969,43.68999863,46.36999893,5704200.00,46.36999893
PANW,20-03-2020,47.42333221,50.99000168,47,47.8433342,5241900.00,47.8433342
PANW,23-03-2020,47.27999878,50.18999863,47.07333374,48.72000122,4686300.00,48.72000122
PANW,24-03-2020,51.45666885,54.2733345,51.33666611,53.57333374,7808400.00,53.57333374
PANW,25-03-2020,54.58666611,56.25,52.1866684,55.33666611,6178800.00,55.33666611
PANW,26-03-2020,56.1866684,57.41999817,55.25333405,56,4699500.00,56
PANW,27-03-2020,54.07666779,55.0933342,53.41999817,54.18000031,4628700.00,54.18000031
PANW,30-03-2020,54.33333206,56.73333359,53.91666794,55.49000168,6189900.00,55.49000168
PANW,31-03-2020,54.66666794,56.23333359,54.06666565,54.65333176,4367700.00,54.65333176
PANW,01-04-2020,52.66666794,56.58666611,52.66666794,54.61999893,6449400.00,54.61999893
PANW,02-04-2020,54.25666809,56.24000168,53.51666641,55.18000031,4389000.00,55.18000031
PANW,03-04-2020,54.43000031,55.87333298,53.49666595,54.22000122,2999400.00,54.22000122
PANW,06-04-2020,56.45333481,57.47999954,55.38000107,57.11333466,5058600.00,57.11333466
PANW,07-04-2020,58.99000168,59.62666702,57.52000046,57.60333252,4512000.00,57.60333252
PANW,08-04-2020,58.33333206,59.25666809,57.45333481,58.72000122,3954300.00,58.72000122
PANW,09-04-2020,59.62333298,61.48333359,59.11333466,59.29333115,5928900.00,59.29333115
PANW,13-04-2020,60.20333481,61.29333115,59.70333481,60.98666763,4388700.00,60.98666763
PANW,14-04-2020,62.49333191,62.84999847,61.47333145,62.64333344,3852600.00,62.64333344
PANW,15-04-2020,61.5633316,62.66666794,61.33333206,62.1166687,3098700.00,62.1166687
PANW,16-04-2020,62.61999893,63.84999847,62.20333481,63.43000031,3820200.00,63.43000031
PANW,17-04-2020,65,65.44667053,63.78666687,64.47666931,5381400.00,64.47666931
PANW,20-04-2020,64.15666962,65.80999756,63.94333267,64.76333618,3541200.00,64.76333618
PANW,21-04-2020,63.98666763,64.74666595,61.44333267,62.16999817,3645600.00,62.16999817
PANW,22-04-2020,63.33333206,64.51000214,63.21333313,63.95333481,2353200.00,63.95333481
PANW,23-04-2020,63.86333466,64.96666718,63.39666748,64.02999878,2026500.00,64.02999878
PANW,24-04-2020,64.28333282,64.97333527,64.13666534,64.48332977,2530200.00,64.48332977
PANW,27-04-2020,65.43000031,66.60666656,65.06999969,65.62666321,4493400.00,65.62666321
PANW,28-04-2020,66.66666412,66.8833313,64.38666534,64.51667023,3089100.00,64.51667023
PANW,29-04-2020,65.73666382,66.67333221,65.30000305,65.90000153,3159000.00,65.90000153
PANW,30-04-2020,65.38666534,66.45333099,65.10666656,65.50333405,1822200.00,65.50333405
PANW,01-05-2020,64.33333588,65.3133316,64.04666901,64.89333344,3216600.00,64.89333344
PANW,04-05-2020,64.56666565,64.56666565,63.51666641,63.94666672,2967900.00,63.94666672
PANW,05-05-2020,64.59666443,66.65000153,64.58666992,66.06999969,3290700.00,66.06999969
PANW,06-05-2020,67.62333679,68.03333282,66.84999847,67.07666779,4163700.00,67.07666779
PANW,07-05-2020,68.27999878,71.38666534,67.98000336,71.04333496,5195100.00,71.04333496
PANW,08-05-2020,71.44999695,71.70666504,70.3833313,71.31999969,3189900.00,71.31999969
PANW,11-05-2020,71,73.17666626,70.81999969,72.75333405,3598500.00,72.75333405
PANW,12-05-2020,73,73.13999939,71.18333435,71.38999939,2920500.00,71.38999939
PANW,13-05-2020,73.33333588,73.94999695,70.26333618,71.91333008,5249100.00,71.91333008
PANW,14-05-2020,70.6333313,73.19333649,70.62999725,73.19000244,4833300.00,73.19000244
PANW,15-05-2020,72.66666412,74.65666962,72.31666565,74.27666473,4078200.00,74.27666473
PANW,18-05-2020,75.25666809,77.12333679,74.69000244,75.37999725,3738000.00,75.37999725
PANW,19-05-2020,75.59333038,77.47666931,75.59333038,75.71666718,6598800.00,75.71666718
PANW,20-05-2020,76.83333588,78.25333405,76.66999817,78.16000366,4670400.00,78.16000366
PANW,21-05-2020,78,79.22333527,76.16999817,76.5,7929300.00,76.5
PANW,22-05-2020,80,81.04666901,77.33999634,79.30999756,12317100.00,79.30999756
PANW,26-05-2020,79.98332977,80.41999817,77,77.05666351,6326100.00,77.05666351
PANW,27-05-2020,77.02666473,77.3833313,74.37666321,77.26333618,4956300.00,77.26333618
PANW,28-05-2020,76.82666779,77.73999786,75.79666901,76.46333313,3205200.00,76.46333313
PANW,29-05-2020,76.6866684,78.56666565,76.33666992,78.42333221,3992100.00,78.42333221
PANW,01-06-2020,78.33333588,79.80000305,77.47000122,79.4366684,2935500.00,79.4366684
PANW,02-06-2020,79.4366684,79.98000336,78.46333313,79.95333099,2698500.00,79.95333099
PANW,03-06-2020,79.30999756,80.27999878,77.76999664,77.80332947,5953200.00,77.80332947
PANW,04-06-2020,76.66666412,77.30666351,74.94667053,75.5633316,9327000.00,75.5633316
PANW,05-06-2020,75.58333588,77.47333527,74.75,77.12999725,5265900.00,77.12999725
PANW,08-06-2020,76.69667053,79.30999756,76.27666473,79.26333618,5345100.00,79.26333618
PANW,09-06-2020,79.33333588,79.47666931,77.83000183,77.85333252,2626200.00,77.85333252
PANW,10-06-2020,78.33333588,78.83333588,77.55332947,77.55999756,3616200.00,77.55999756
PANW,11-06-2020,75.85666656,77.06666565,73.86333466,73.97333527,4331400.00,73.97333527
PANW,12-06-2020,75.73999786,76.12999725,72.58333588,73.94999695,4248900.00,73.94999695
PANW,15-06-2020,73.26333618,75.69000244,72.49333191,75.43333435,3616800.00,75.43333435
PANW,16-06-2020,76.66666412,76.72333527,75.33333588,76.23332977,2932800.00,76.23332977
PANW,17-06-2020,76.49333191,77.21666718,76.25,76.41333008,2412000.00,76.41333008
PANW,18-06-2020,76.33333588,77.06666565,76.05999756,76.77666473,3380400.00,76.77666473
PANW,19-06-2020,77.66666412,78.1166687,75.95333099,76.91000366,5687700.00,76.91000366
PANW,22-06-2020,76.95333099,78.16999817,76.72666931,77.62666321,4080600.00,77.62666321
PANW,23-06-2020,77.35666656,77.6166687,76.13999939,76.4366684,4163700.00,76.4366684
PANW,24-06-2020,76.33333588,77.03666687,73.77666473,74.46666718,3852000.00,74.46666718
PANW,25-06-2020,74.33333588,75.69999695,73.73332977,75.6333313,2921100.00,75.6333313
PANW,26-06-2020,75.48000336,75.62666321,74.34666443,75.12999725,6545100.00,75.12999725
PANW,29-06-2020,74.94999695,76,73.58333588,75.69667053,2868300.00,75.69667053
PANW,30-06-2020,75.69667053,76.67666626,75.37999725,76.55666351,4754400.00,76.55666351
PANW,01-07-2020,76.47000122,76.98332977,75.90666962,76.45333099,3971100.00,76.45333099
PANW,02-07-2020,77,77.6166687,76.44000244,76.84333038,4273200.00,76.84333038
PANW,06-07-2020,77.55666351,79.51000214,77.37000275,78.63666534,3066300.00,78.63666534
PANW,07-07-2020,78.55332947,79.63666534,77.59999847,77.69000244,3767700.00,77.69000244
PANW,08-07-2020,78,81,77.86333466,80.94000244,5861400.00,80.94000244
PANW,09-07-2020,81.32333374,83.19999695,80.78333282,82.86000061,5922000.00,82.86000061
PANW,10-07-2020,82.90333557,83,81.74333191,82.98666382,4086600.00,82.98666382
PANW,13-07-2020,83.41666412,85.27999878,80.1866684,80.35333252,7464600.00,80.35333252
PANW,14-07-2020,80.01333618,81.84333038,78.52999878,81.77666473,4464900.00,81.77666473
PANW,15-07-2020,82.16999817,82.25,79.82333374,80.16666412,2329800.00,80.16666412
PANW,16-07-2020,79.34666443,79.83666992,78.26333618,79.12666321,2634900.00,79.12666321
PANW,17-07-2020,79.44667053,80.21666718,78.54333496,79.9366684,1659300.00,79.9366684
PANW,20-07-2020,80.48666382,84.12333679,80.33666992,83.8666687,2942400.00,83.8666687
PANW,21-07-2020,84.11000061,84.33000183,82.62333679,83.10666656,3051600.00,83.10666656
PANW,22-07-2020,83.74666595,85.09999847,83.00333405,83.45333099,3022500.00,83.45333099
PANW,23-07-2020,83.38666534,85,82.37333679,82.83333588,3338400.00,82.83333588
PANW,24-07-2020,81.52999878,81.85666656,80.5,81.25666809,1550100.00,81.25666809
PANW,27-07-2020,81.71666718,82.75333405,81.09333038,82.55332947,1559100.00,82.55332947
PANW,28-07-2020,82.5,83.1866684,81.53666687,81.60333252,1072800.00,81.60333252
PANW,29-07-2020,82.43333435,83.82666779,82.41000366,82.84999847,1532700.00,82.84999847
PANW,30-07-2020,82.33000183,84.23666382,81.82666779,83.93000031,2202600.00,83.93000031
PANW,31-07-2020,82.33000183,85.30666351,82.33000183,85.30666351,1696800.00,85.30666351
PANW,03-08-2020,85.30666351,85.47333527,84.20999908,84.80999756,1589400.00,84.80999756
PANW,04-08-2020,84.34666443,84.97333527,83.57333374,84.97000122,1157100.00,84.97000122
PANW,05-08-2020,86.34999847,88.73332977,85.81666565,88.03333282,4054500.00,88.03333282
PANW,06-08-2020,88.22333527,88.63999939,86.37999725,88.62666321,2085300.00,88.62666321
PANW,07-08-2020,88.35333252,88.58000183,85.88666534,87.08333588,2478000.00,87.08333588
PANW,10-08-2020,87.08333588,87.23999786,84.6166687,86.07666779,2153400.00,86.07666779
PANW,11-08-2020,85.48666382,86.98999786,84.6866684,85.07666779,1996200.00,85.07666779
PANW,12-08-2020,85.40000153,87.23999786,85.31999969,86.60666656,1494300.00,86.60666656
PANW,13-08-2020,86.5,87.85666656,85.65333557,87.1866684,1362600.00,87.1866684
PANW,14-08-2020,87.33000183,87.54666901,86.1166687,86.37000275,1332600.00,86.37000275
PANW,17-08-2020,86.73332977,88.0633316,86.66666412,87.48666382,1827300.00,87.48666382
PANW,18-08-2020,89,89.83333588,88.04333496,88.58666992,2468700.00,88.58666992
PANW,19-08-2020,88.94667053,90.76999664,87.83333588,89.82666779,4184700.00,89.82666779
PANW,20-08-2020,89.44333649,91.1866684,89.05999756,90.83999634,3742500.00,90.83999634
PANW,21-08-2020,91.20666504,91.67666626,89.48666382,89.77666473,4338900.00,89.77666473
PANW,24-08-2020,91.33666992,91.45666504,88.25333405,89.02333069,9758100.00,89.02333069
PANW,25-08-2020,86.66000366,88.50666809,86.66000366,86.99666595,13433700.00,86.99666595
PANW,26-08-2020,87,88.19667053,86.87000275,87.8133316,7031700.00,87.8133316
PANW,27-08-2020,87.66666412,87.66666412,84.03666687,85.12333679,6945300.00,85.12333679
PANW,28-08-2020,85.64333344,86.19333649,84.22333527,84.88999939,3911100.00,84.88999939
PANW,31-08-2020,84.55000305,86.08000183,84.31999969,85.80332947,4432200.00,85.80332947
PANW,01-09-2020,86.30000305,87.03666687,85.75,86.16666412,4416600.00,86.16666412
PANW,02-09-2020,86.48332977,86.8833313,84.53333282,85.81999969,3344100.00,85.81999969
PANW,03-09-2020,84.51667023,84.51667023,79.51000214,80.73666382,7221600.00,80.73666382
PANW,04-09-2020,80.21333313,80.92333221,75.71666718,78.55000305,5863800.00,78.55000305
PANW,08-09-2020,76.66666412,79.21333313,76.16999817,77.97666931,5915100.00,77.97666931
PANW,09-09-2020,79.74666595,80.01667023,77.86333466,79.46666718,2789100.00,79.46666718
PANW,10-09-2020,79.58333588,81.08000183,78.85333252,78.98666382,3406200.00,78.98666382
PANW,11-09-2020,80.66666412,81.36000061,79.50333405,80.98000336,4756500.00,80.98000336
PANW,14-09-2020,82,82.6166687,81.36333466,81.91000366,3501000.00,81.91000366
PANW,15-09-2020,82.66666412,83.20666504,81.66666412,82.69333649,3178500.00,82.69333649
PANW,16-09-2020,82.93333435,83.57666779,82.26999664,82.29000092,2357100.00,82.29000092
PANW,17-09-2020,80.76999664,81.03333282,79.43333435,80.47666931,4679400.00,80.47666931
PANW,18-09-2020,81.37999725,81.44667053,79.30332947,80.53333282,3717600.00,80.53333282
PANW,21-09-2020,79.30666351,81.26000214,78.94000244,80.87000275,3114300.00,80.87000275
PANW,22-09-2020,81.34999847,82.58666992,79.87999725,82.16666412,2724900.00,82.16666412
PANW,23-09-2020,82.16666412,82.62999725,79.50333405,79.70999908,3132600.00,79.70999908
PANW,24-09-2020,79.35333252,80.24666595,78.39333344,79.33000183,2346000.00,79.33000183
PANW,25-09-2020,79.34666443,80.93000031,78.73999786,80.71333313,3447000.00,80.71333313
PANW,28-09-2020,81.47333527,82.51667023,81.33666992,81.98000336,2917200.00,81.98000336
PANW,29-09-2020,81.99666595,82.87666321,81.89333344,82.16333008,3695400.00,82.16333008
PANW,30-09-2020,81.58666992,82.60333252,81.26999664,81.58333588,2033400.00,81.58333588
PANW,01-10-2020,82.88999939,84.26000214,82.54333496,83.51000214,3377700.00,83.51000214
PANW,02-10-2020,82.10666656,83.78666687,81.22666931,81.72000122,2185800.00,81.72000122
PANW,05-10-2020,81.88999939,83.1866684,81.33666992,82.88999939,2488200.00,82.88999939
PANW,06-10-2020,82.56666565,84.14333344,82.19333649,82.41333008,1706700.00,82.41333008
PANW,07-10-2020,83.09666443,84.34666443,82.55000305,83.65333557,1414200.00,83.65333557
PANW,08-10-2020,84.08000183,84.44000244,82.83333588,83.16999817,2240400.00,83.16999817
PANW,09-10-2020,84.08000183,84.69000244,83.40000153,84.17333221,1901400.00,84.17333221
PANW,12-10-2020,85,85.33000183,84.17333221,84.3666687,1856400.00,84.3666687
PANW,13-10-2020,84.33333588,85.16999817,83.76000214,84.84999847,2187900.00,84.84999847
PANW,14-10-2020,85.5,86.71666718,84.68000031,85.3666687,2464200.00,85.3666687
PANW,15-10-2020,84.31999969,85.07666779,83.15000153,83.94000244,1971600.00,83.94000244
PANW,16-10-2020,84.45333099,84.62333679,81.83666992,82.12000275,3242400.00,82.12000275
PANW,19-10-2020,82.53666687,83.06666565,80.23000336,80.77999878,2692500.00,80.77999878
PANW,20-10-2020,80.95666504,81.83666992,79.74333191,79.76000214,2221800.00,79.76000214
PANW,21-10-2020,79.66333008,79.84999847,78.19000244,78.6166687,3399000.00,78.6166687
PANW,22-10-2020,78.98332977,79.89333344,77.77666473,79.19999695,2374500.00,79.19999695
PANW,23-10-2020,79.48000336,79.57333374,78.48000336,78.84666443,1590600.00,78.84666443
PANW,26-10-2020,78.52999878,78.71333313,76.02999878,77.20666504,2238000.00,77.20666504
PANW,27-10-2020,77.75,78.00333405,77.08000183,77.18000031,1505400.00,77.18000031
PANW,28-10-2020,76.40000153,76.40000153,74.76333618,75.30999756,2441700.00,75.30999756
PANW,29-10-2020,75.30999756,76.72000122,75.26999664,76.25666809,1999200.00,76.25666809
PANW,30-10-2020,75.97666931,76.13666534,73.11333466,73.73000336,3684900.00,73.73000336
PANW,02-11-2020,74.26333618,75.16333008,73.65666962,73.94999695,2420400.00,73.94999695
PANW,03-11-2020,74.75666809,76.55000305,74.33333588,75.97333527,2268300.00,75.97333527
PANW,04-11-2020,76.66666412,79.69999695,76.28333282,78.39333344,3049800.00,78.39333344
PANW,05-11-2020,80.69667053,81.79666901,79.91000366,81.40666962,3177300.00,81.40666962
PANW,06-11-2020,81.33333588,83.71333313,81.03333282,83.34333038,3116400.00,83.34333038
PANW,09-11-2020,84.39666748,86.02666473,83.43333435,84.04333496,3208200.00,84.04333496
PANW,10-11-2020,82.80666351,83.78666687,79.75,80.90666962,3063600.00,80.90666962
PANW,11-11-2020,82.77666473,84.80332947,82.00666809,84.26667023,3552900.00,84.26667023
PANW,12-11-2020,84.01667023,84.78666687,83.08000183,83.98666382,2731500.00,83.98666382
PANW,13-11-2020,84.41333008,86.98000336,84.33333588,86.23332977,4858200.00,86.23332977
PANW,16-11-2020,89.89666748,93.01999664,88.76333618,92.83333588,9949200.00,92.83333588
PANW,17-11-2020,92.83000183,98.38999939,91.8666687,97.90333557,10383900.00,97.90333557
PANW,18-11-2020,96.66666412,97.32666779,93.71333313,93.71333313,4913400.00,93.71333313
PANW,19-11-2020,93.83333588,96.60666656,93.66666412,95.83999634,3449400.00,95.83999634
PANW,20-11-2020,96,98.30999756,95.70666504,97.33666992,2817000.00,97.33666992
PANW,23-11-2020,97.83000183,98.90333557,96.15000153,98.68000031,3388500.00,98.68000031
PANW,24-11-2020,98.93333435,99.13666534,97.66666412,99.05666351,2623800.00,99.05666351
PANW,25-11-2020,99.10333252,99.5,98,99.09666443,2148900.00,99.09666443
PANW,27-11-2020,99.09666443,99.25666809,97.83333588,98.4366684,1313700.00,98.4366684
PANW,30-11-2020,98.34333038,98.70999908,96.58999634,97.97333527,2455800.00,97.97333527
PANW,01-12-2020,98.98332977,98.98332977,97.11000061,98.27666473,2623500.00,98.27666473
